CountyName,loc_ID,year,yield,Precipitation,SolarRadiation,AverageMax,AverageMin,AvergaeTemperature,W_1_10,W_1_11,W_1_12,W_1_13,W_1_14,W_1_15,W_1_16,W_1_17,W_1_18,W_1_19,W_1_20,W_1_21,W_1_22,W_1_23,W_1_24,W_1_25,W_1_26,W_1_27,W_1_28,W_1_29,W_1_30,W_1_31,W_1_32,W_1_33,W_1_34,W_1_35,W_1_36,W_1_37,W_1_38,W_1_39,W_1_40,W_1_41,W_1_42,W_1_43,W_1_44,W_2_10,W_2_11,W_2_12,W_2_13,W_2_14,W_2_15,W_2_16,W_2_17,W_2_18,W_2_19,W_2_20,W_2_21,W_2_22,W_2_23,W_2_24,W_2_25,W_2_26,W_2_27,W_2_28,W_2_29,W_2_30,W_2_31,W_2_32,W_2_33,W_2_34,W_2_35,W_2_36,W_2_37,W_2_38,W_2_39,W_2_40,W_2_41,W_2_42,W_2_43,W_2_44,W_4_10,W_4_11,W_4_12,W_4_13,W_4_14,W_4_15,W_4_16,W_4_17,W_4_18,W_4_19,W_4_20,W_4_21,W_4_22,W_4_23,W_4_24,W_4_25,W_4_26,W_4_27,W_4_28,W_4_29,W_4_30,W_4_31,W_4_32,W_4_33,W_4_34,W_4_35,W_4_36,W_4_37,W_4_38,W_4_39,W_4_40,W_4_41,W_4_42,W_4_43,W_4_44,W_5_10,W_5_11,W_5_12,W_5_13,W_5_14,W_5_15,W_5_16,W_5_17,W_5_18,W_5_19,W_5_20,W_5_21,W_5_22,W_5_23,W_5_24,W_5_25,W_5_26,W_5_27,W_5_28,W_5_29,W_5_30,W_5_31,W_5_32,W_5_33,W_5_34,W_5_35,W_5_36,W_5_37,W_5_38,W_5_39,W_5_40,W_5_41,W_5_42,W_5_43,W_5_44,State,lat,long,DOMCountyI,PrecipitationLevels,SolarRadiationLevels,AvergaeTemperatureLevels,Yield
taylor,280,2018,154.4,2.00974026,390.2372292,14.4978355,2.169372295,8.333603896,0.630952381,2.166666667,1.69047619,3.261904762,0.904761905,1.583333333,0.107142857,0.488095238,6.785714286,3.023809524,1.464285714,1.464285714,6.238095238,1.857142857,4.583333333,4.023809524,9.892857143,0,1.107142857,2.607142857,1.880952381,0.130952381,1.166666667,2.738095238,11.82142857,9.5,17.21428571,0,3.452380952,2.30952381,8.857142857,13.41666667,0.428571429,0.80952381,2.369047619,312.9904754,323.1619047,280.9523811,368.6857129,499.6571415,405.5238124,412.8380928,504.8000001,388.114286,406.1714281,389.7142864,378.323808,415.3523807,406.1333346,342.780951,305.5238084,350.9333338,444.2285698,428.1523812,379.4285738,416.1904769,431.9619057,414.438094,353.8285712,313.6761905,289.8666683,226.5142879,403.4285714,358.9333325,305.7904758,219.7714283,199.5809518,331.9999989,293.3333327,228.6476185,6.535714286,9.19047619,8.583333333,9.077380952,4.017857143,13.75595238,9.886904762,20.91071429,25.51190476,25.6547619,26.35119048,28.82738095,32.06547619,29.54166667,30.61309524,27.02380952,30.0297619,30.41071429,33.28571429,29.2797619,27.69047619,29.5,31.91666667,29.45833333,25.88690476,28.5952381,24,27.82142857,28.55357143,19.0297619,17.94642857,13.85714286,14.88690476,15.68452381,14.21428571,-3.398809524,-3.089285714,0.726190476,-1.470238095,-8.970238095,0.482142857,-1.238095238,3.892857143,11.54761905,11.5,13.88095238,16.61309524,17.26190476,16.5297619,19.57142857,17.67261905,19.08333333,18.01190476,19.89285714,18.41071429,14.92261905,16.03571429,17.79166667,17.98214286,16.03571429,17.94642857,16.69642857,15.13690476,14.72619048,7.94047619,7.970238095,6.113095238,0.446428571,1.839285714,3.178571429,iowa,38.208544,-85.7732746,87,P1,S1,T3,Y1
union,281,2018,155.8,2.034632035,396.0173165,13.69480519,1.677489178,7.686147186,1.19047619,1.666666667,1.928571429,1.857142857,0.142857143,1.761904762,0.261904762,0.19047619,9.976190476,2.571428571,0.833333333,0.833333333,9.214285714,2.214285714,9.380952381,3.023809524,13.16666667,0,1.428571429,0.071428571,1.642857143,0.142857143,1.285714286,1.738095238,10.21428571,17.04761905,20.19047619,0,2.5,1.976190476,9.380952381,10.45238095,0.166666667,0.214285714,3.452380952,336.2285719,329.9047637,296.0761908,384.1523794,475.3523814,393.3714294,438.5523812,518.7809543,392.2285716,395.6571426,395.8857153,385.1428593,399.2380945,403.9619039,341.1809547,317.3333344,326.5523805,451.8857153,421.0285703,409.0666671,418.6666656,429.2571418,417.295235,362.1333338,313.5999999,290.8190467,223.8476188,393.0666671,349.5619071,291.4285707,221.8666664,215.2380954,337.1428579,302.6285727,231.4666682,5.333333333,8.154761905,7.452380952,8.797619048,4.119047619,12.41666667,9.273809524,20.46428571,24.83333333,24.01190476,25.78571429,28.48809524,31.77380952,29.48809524,29.48809524,26.89285714,29.04761905,29.92857143,32.67857143,29.10714286,27.32142857,29.23809524,31.54761905,29.42857143,26.11904762,28.44047619,23.85714286,27.57142857,27.76190476,18.35714286,17.41666667,13.75,14.47619048,15.38095238,13.89285714,-4.5,-3.285714286,-0.583333333,-1.845238095,-8.642857143,0.273809524,-1.761904762,3.404761905,11.29761905,10.80952381,13.28571429,16.30952381,16.97619048,16.58333333,18.88095238,17.76190476,18.75,17.55952381,20.04761905,18.02380952,14.83333333,16.10714286,17.5,17.71428571,15.9047619,17.30952381,16.11904762,15.16666667,14.51190476,7.595238095,7.380952381,5.619047619,0.285714286,1.19047619,2.797619048,iowa,41.015699,-94.2472694,88,P1,S2,T3,Y1
van buren,282,2018,180.8,1.962121212,389.8216459,14.30140693,2.079545454,8.190476191,3.166666667,1.214285714,4.404761905,2.55952381,0.761904762,0.892857143,0.25,0,3.297619048,3.607142857,1.428571429,0.833333333,2.654761905,0.511904762,2.654761905,7.630952381,2.380952381,0.547619048,3.202380952,5.011904762,1.821428571,0.571428571,1.869047619,1.202380952,6.119047619,11.96428571,16.98809524,0,1.833333333,2.69047619,9.095238095,10.45238095,1.130952381,0.095238095,3.892857143,277.0666684,339.238096,329.5619053,335.8857149,500.7619066,420.8761924,423.542857,508.5333339,394.6666683,404.4952374,353.4095248,372.6476199,407.6190483,434.9333324,363.809524,296.2285708,366.6285724,451.8095245,427.6190487,374.8571432,408.9904756,410.7428567,392.4190478,355.6190487,328.6095238,308.6476197,218.9714283,421.295239,361.6380964,312.4571433,241.7142847,204.114287,314.8952375,294.5142848,225.866667,5.488095238,8.625,7.744047619,9.077380952,4.267857143,13.42857143,10.2202381,20.875,25.79761905,25.88095238,25.91071429,28.54761905,32.33928571,30.0297619,29.9702381,28.625,30.06547619,30.79166667,33.05952381,29.5952381,27.45238095,29.51785714,31.71428571,30.49404762,27.79761905,29.29761905,25.54166667,27.88690476,28.50595238,20.23214286,20.98809524,16.4702381,13.38690476,14.95833333,13.94642857,-3.380952381,-3.363095238,-2.25,-1.047619048,-8.166666667,1.386904762,-1.386904762,3.94047619,11.76785714,11.10714286,14.26785714,16.5952381,18.39880952,16.28571429,19.05357143,19.23809524,19.33333333,17.5952381,19.71428571,18.16071429,15.07142857,16.44642857,18.22619048,18.4047619,16.2202381,18.83928571,18.14880952,13.38690476,15.04761905,8.226190476,10.79166667,7.922619048,0.19047619,1.928571429,3.672619048,iowa,40.749202,-91.9689529,89,P1,S1,T3,Y2
warren,284,2018,163.7,2.504132231,386.6937424,13.84238489,1.916765054,7.879574971,1.506493506,1.779220779,2.363636364,2.636363636,0.12987013,3.337662338,0.142857143,0,8.38961039,3.428571429,3.831168831,1.376623377,3.623376623,1.896103896,9.545454545,2.766233766,17.42857143,0.545454545,1.337662338,0.38961039,0.090909091,0.051948052,0.649350649,1.727272727,5.298701299,10.41558442,20.24675325,0,2.662337662,3.597402597,7.779220779,9.480519481,0.272727273,0.194805195,4.961038961,305.3298701,312.851948,298.5142838,364.9662327,479.1272702,393.8493514,427.6779238,524.2597399,387.7818187,377.0597403,382.2129871,388.0727268,412.8415591,394.5142854,315.885714,302.0883117,319.5428584,442.3480522,416.7064938,407.5220769,437.6935076,438.025976,414.0051971,363.7194794,315.5948076,289.1220769,217.7246754,396.9246755,339.4909087,282.8051944,208.4986999,217.641559,334.9194796,303.4181802,218.431168,5.084415584,8.051948052,7.383116883,9,4.474025974,12.09090909,9.935064935,20.96753247,25.44805195,23.61688312,26.21428571,28.85714286,32.23376623,29.78571429,29.40909091,27.92857143,29.37012987,30.0974026,32.9025974,29.64935065,27.98051948,30.44805195,31.92207792,30.57142857,27.24675325,28.97402597,24.62337662,28.64285714,27.46103896,18.73376623,17.64935065,14.90909091,14.62987013,15.83766234,14.03896104,-3.883116883,-3.006493506,-0.811688312,-1.584415584,-7.753246753,0.324675325,-1.246753247,2.902597403,11.83766234,10.87662338,13.42857143,16.07142857,17.33116883,16.93506494,18.90909091,18.66233766,19.37012987,17.87662338,20.33116883,18.11688312,15,16.32467532,17.71428571,18.02597403,16.25324675,17.71428571,16.81168831,15.07142857,14.34415584,7.967532468,8.123376623,6.62987013,0.590909091,1.415584416,2.844155844,iowa,41.3138645,-93.5685324,91,P2,S1,T3,Y1
washington,285,2018,214.5,2.621015348,391.4427398,13.60035419,1.233766234,7.417060212,3.675324675,2.402597403,3.961038961,2.181818182,0.428571429,1.558441558,0.597402597,0,5.623376623,3.922077922,4.480519481,2.454545455,0.87012987,3.064935065,4.584415584,10.71428571,2.649350649,0,2.376623377,6.571428571,0.428571429,0.311688312,2.012987013,2.285714286,8.74025974,18.96103896,11.01298701,0,5.311688312,2.194805195,10.05194805,10.38961039,0.441558442,0.168831169,4.363636364,317.2155825,376.1454545,337.2883116,332.1350653,478.2961045,399.2519498,406.52468,521.4753279,413.1740269,382.0883117,342.2753234,367.501298,414.503894,417.5376617,316.0103881,300.4259725,349.4649341,465.0805228,405.9428572,361.2259736,413.7974041,422.815587,388.2805192,360.1454541,320.207793,290.6597411,231.1480525,424.4779243,336.4571442,312.976623,219.5116883,208.5818198,317.2571427,295.2727277,229.6935059,4.876623377,8.753246753,7.584415584,7.824675325,3.837662338,11.16233766,9.415584416,20.97402597,25.81818182,23.98051948,25.37662338,27.94805195,32.06493506,29.9025974,28.53246753,28.26623377,29.69480519,30.31168831,32.28571429,28.48701299,26.88961039,29.16233766,30.66883117,30.09090909,26.80519481,28.59090909,25.14935065,28.12337662,27.53896104,19.66233766,19.43506494,16.21428571,13.15584416,14.72727273,13.7012987,-4.383116883,-4.363636364,-3.318181818,-2.181818182,-8.214285714,-0.194805195,-1.766233766,2.883116883,11.33116883,10.34415584,13.43506494,15.7012987,17.85064935,15.74675325,18.6038961,18.75974026,18.64285714,16.5974026,19.23376623,17.43506494,14.65584416,15.7012987,17.34415584,18.07142857,15.30519481,17.96103896,17.4025974,12.82467532,13.94805195,7.123376623,9.428571429,7.467532468,-0.25974026,0.941558442,2.902597403,iowa,41.3160082,-91.7340327,92,P2,S1,T3,Y3
wayne,286,2018,171.6,1.979437229,389.0493508,14.12445887,1.926948051,8.025703463,2.416666667,1.452380952,2.357142857,2.083333333,0.761904762,1.25,0.178571429,0,4.654761905,2.607142857,4.011904762,2.69047619,6.071428571,0.964285714,4.55952381,5.166666667,9.726190476,0,2.666666667,0,2.19047619,0,2.845238095,1.964285714,7.678571429,13.83333333,12.78571429,0,2.273809524,3.488095238,9.226190476,15.72619048,0.428571429,0.011904762,3.726190476,275.6190474,303.8857146,284.7619042,354.8952388,502.5904766,416.990476,442.6285695,515.2761924,403.0095251,423.466665,356.4190489,367.1999989,394.1333338,419.2761884,344.2285698,306.5142855,329.7523831,457.0285724,432.7619026,415.8857142,418.9714276,431.0857141,400.9523806,357.7904781,325.9809525,274.9714303,212.3809543,409.1809529,347.0857137,305.9047616,230.5904741,209.9809527,326.1333346,302.2095244,226.4761889,5.821428571,8.321428571,7.410714286,8.93452381,3.839285714,13.38690476,9.93452381,20.70238095,25.74404762,25.3452381,25.92857143,28,31.92857143,29.69047619,29.95238095,27.57142857,29.88095238,30.6547619,33.42857143,30.07142857,28.20833333,30.13690476,32.64880952,30.39285714,27.33928571,29.29761905,24.73809524,27.64880952,27.99404762,19.48214286,19.5952381,15.875,13.85714286,15.23214286,14.02380952,-3.80952381,-3.386904762,-0.726190476,-1.380952381,-8.636904762,1.142857143,-1.976190476,3.5,11.43452381,11.0297619,14.00595238,16.48214286,17.4047619,16.21428571,19.02380952,18.3452381,19.25,17.61904762,19.57738095,18.18452381,15.07738095,16.14285714,18.26190476,17.85119048,15.94642857,18.33928571,17.51785714,13.98214286,14.86904762,7.857142857,9.107142857,7.642857143,0.130952381,1.476190476,3.202380952,iowa,40.7436612,-93.343458,93,P1,S1,T3,Y1
webster,287,2018,188.2,3.24512987,400.9636366,11.41030844,0.424512988,5.917410714,1.598214286,1.678571429,4.991071429,0.598214286,0.678571429,7.723214286,2.848214286,0,9.723214286,3.669642857,2.1875,2.303571429,3.946428571,2.142857143,14.04464286,15.66964286,6.553571429,3.107142857,1.794642857,0.1875,1.294642857,0.580357143,13.53571429,3.232142857,15.66964286,11.24107143,7.991071429,0,10.82142857,2.214285714,5.464285714,10.61607143,1.008928571,0.401785714,1.857142857,319.1714283,355.1142853,310.8857129,402.1714288,501.9142851,400.5714298,447.7428582,578.6285733,379.3714285,330.4857157,384.5428566,371.5714278,413.2571419,400.5428568,298.0000007,277.7714266,328.2285712,424.6285703,396.7142868,416.0571433,427.9999997,438.399998,374.2571426,336.085713,332.4000003,308.7714289,306.2285715,398.257143,323.1142857,295.7142853,206.5714279,219.3428572,293.5714284,296.9428582,238.8285717,2.75,6.09375,5.665178571,5.758928571,2.75,7.638392857,6.205357143,19.49553571,23.1875,21.0625,24.90625,27.54910714,32.16964286,29.45982143,28.15178571,26.49107143,28.11160714,28.6875,30.75,28.16964286,26.62946429,28.17857143,28.44196429,28.11607143,25.08928571,26.34821429,24.23660714,27.92410714,26.625,17.65178571,15.56696429,12.45982143,13.34821429,15.00446429,13.34821429,-5.745535714,-3.651785714,-1.629464286,-3.513392857,-8.959821429,-1.9375,-3.90625,2.46875,10.01339286,9.526785714,12.00446429,15.14732143,17.14732143,16.49107143,17.63839286,17.64285714,18.61607143,17.12053571,19.79017857,17.23660714,14.09375,14.45982143,16.69642857,17.47321429,14.85714286,16.23214286,14.87053571,14.43303571,13.4375,6.973214286,5.986607143,4.285714286,0.263392857,0.196428571,0.90625,iowa,42.4326072,-94.184316,94,P3,S2,T2,Y2
winnebago,288,2018,180.8,3.535714286,414.7740252,9.157467532,-1.011363636,4.073051948,2.035714286,0,4.821428571,0.785714286,1.571428571,9.285714286,2.535714286,0,8.321428571,9.035714286,0.5,2.285714286,3.892857143,10.46428571,2.857142857,14.35714286,13.21428571,2.75,2.464285714,10.10714286,1.928571429,1.392857143,2.571428571,2.357142857,7,5.214285714,10.96428571,0,22.71428571,0.857142857,3.428571429,7.285714286,1.214285714,0.321428571,1.25,298.9714274,378.1714281,325.3714284,393.4857118,484.1142872,370.3999988,488.6857158,601.9428537,476.7999954,321.942858,422.6285727,357.4857123,385.8285719,375.6571432,323.4285747,255.5428554,317.8285719,404.5714308,389.1428577,379.7714277,421.7142846,405.4857134,375.5428592,356.3428568,310.7428573,316.5714324,319.3142847,387.0857162,284.457143,307.4285687,221.2571436,215.314288,275.428572,274.3999988,230.6285708,-0.053571429,3.5,4.107142857,3.5,-0.107142857,4.285714286,3.589285714,16.57142857,22.69642857,18.80357143,23.83928571,26.66071429,30.98214286,28.28571429,27.16071429,25.05357143,27.76785714,27.82142857,29.89285714,26.60714286,25.55357143,26.71428571,27.60714286,28.53571429,24.375,25.58928571,23.46428571,27.64285714,24.23214286,17.08928571,14.25,11.23214286,11.69642857,13.35714286,11.60714286,-7.767857143,-5.714285714,-3.142857143,-4.982142857,-10.60714286,-3.428571429,-5.946428571,1.303571429,9.160714286,9.017857143,10.98214286,14.91071429,16.92857143,15.66071429,17.07142857,17.17857143,18.19642857,17.08928571,18.96428571,16.44642857,13.78571429,14.39285714,16.08928571,17.26785714,14.23214286,15.19642857,13.41071429,14.26785714,12.55357143,6,4.535714286,2.714285714,-1.017857143,-0.035714286,0.053571429,iowa,43.3747879,-93.7316088,95,P3,S3,T1,Y2
winneshiek,289,2018,198.1,3.782467532,416.2311688,10.64326299,-1.814123376,4.414569805,2.5625,0,0.258928571,1.473214286,1.330357143,8.741071429,2.776785714,0,16.21428571,7.955357143,0.294642857,3.982142857,4.258928571,14.85714286,0.4375,10.33035714,9.303571429,1.714285714,6.446428571,3.991071429,0.0625,2.392857143,3.848214286,2.401785714,1.5,18.59821429,14.54464286,0,14.96428571,2.357142857,6.964285714,10.21428571,1.571428571,0.669642857,3.875,339.6857141,396.3142869,431.2857143,403.6857146,445.7999992,354.6857138,436.3714293,597.8571423,408.3999989,347.9428582,416.5142855,320.1428566,385.2571407,383.4571416,328.2285704,260.342858,367.5428587,445.6000017,396.1142856,365.9999999,433.5142855,405.9714287,381.0857146,387.1142851,333.1428563,293.0857149,292.142857,404.9142854,290.6,309.7714285,178.8285708,226.5142847,283.7714299,260.3142859,235.1428578,1.111607143,5.441964286,7.058035714,6.352678571,0.450892857,5.575892857,5.495535714,18.52678571,23.10267857,19.76785714,24.19196429,25.02678571,30.12946429,26.78571429,26.31696429,25.01785714,28.63839286,28.57589286,29.82589286,26.41071429,25.76785714,26.92410714,28.07142857,28.93303571,24.65178571,26.33482143,23.41964286,27.26339286,24.06696429,16.86160714,14.93303571,13.49107143,12.10267857,12.85714286,11.54017857,-9.169642857,-5.861607143,-5.191964286,-5.080357143,-11.29017857,-4.03125,-5.401785714,-0.513392857,9.441964286,7.15625,9.986607143,13.85267857,16.19196429,13.84375,16.75892857,16.83928571,17.74107143,15.74553571,17.9375,16.29017857,13.24107143,13.50446429,15.83035714,16.05803571,13.76785714,15.26785714,13.5625,12.08928571,11.76339286,5.147321429,5.65625,4.107142857,-1.339285714,-0.4375,-0.258928571,iowa,43.2677179,-91.8563139,96,P3,S3,T1,Y2
woodbury,290,2018,219.4,2.156608098,391.6858668,12.19595111,0.54316272,6.369556914,2.638655462,2.302521008,3.134453782,0.336134454,0.647058824,1.81512605,1.319327731,0.31092437,5.714285714,3.100840336,2.403361345,1.949579832,5.966386555,3.647058824,1.722689076,8.378151261,12.27731092,2.142857143,3.68907563,0.235294118,0.579831933,3.058823529,4.285714286,4.478991597,7.151260504,2.352941176,9.18487395,0,9.042016807,1.12605042,2.512605042,6.831932773,0.74789916,0.672268908,1.983193277,294.8571432,325.7008387,321.5596647,391.1529412,472.4705857,407.3680673,460.6924392,514.5008391,392.3361347,364.6117639,363.2941175,394.5142857,416.7798323,391.6907569,335.5428576,268.4504195,311.0184863,426.8369759,398.467228,438.1042016,435.7109237,415.1394951,374.5075625,354.2319322,341.9697473,311.0453784,316.0201685,378.9176466,326.3731097,280.0134456,216.067228,194.9579832,323.7378159,291.2268904,229.4050417,3.289915966,6.449579832,7.24789916,8.289915966,2.911764706,9.357142857,8.466386555,19.6092437,23.27731092,21.59243697,23.66386555,29.1092437,31.63445378,30.24369748,30.01680672,25.41176471,28.44957983,29.70588235,31.38235294,28.53361345,26.82352941,28.35714286,29.07142857,28.63445378,25.16806723,26.1512605,23.89495798,28.6512605,26.5210084,17.28991597,15.50420168,10.15546218,15.01260504,16.09243697,13.38235294,-5.197478992,-3.075630252,-0.781512605,-2.441176471,-8.87394958,-2.176470588,-2.995798319,1.68907563,9.331932773,9.06302521,11.43277311,15.57142857,16.63865546,16.47478992,18.78151261,16.81092437,18.68907563,17.56302521,19.86554622,16.3907563,13.72268908,14.18907563,16.42436975,16.92436975,14.17226891,15.68907563,13.81932773,15.62184874,13.04201681,7.289915966,5.491596639,2.81092437,-0.584033613,0.714285714,0.260504202,iowa,42.3775361,-96.0607187,97,P1,S1,T2,Y3
worth,291,2018,179.9,3.956709956,415.4597398,9.147186147,-1.062770563,4.042207792,2.571428571,0,5.285714286,1.285714286,1.380952381,11.14285714,2.571428571,0,11.52380952,7.761904762,0,2.80952381,5,17.38095238,1.714285714,10.0952381,9.571428571,1.380952381,3.285714286,9.285714286,2.142857143,0.714285714,3.571428571,2.380952381,6.904761905,7.619047619,10.80952381,0,19.9047619,1.19047619,4.19047619,9.142857143,1.80952381,0.523809524,1.619047619,296.6857111,384.7619077,351.8476148,389.4857141,475.2761913,359.4666668,481.5238037,604.3428577,464.7619077,329.6000014,432.3047616,344.07619,374.7047628,382.7809492,329.9047634,258.4380987,318.9333336,415.0857166,383.8476221,369.3714258,421.7904779,416.609524,379.5809508,356.8761887,304.7619048,306.438098,310.3999997,391.7714306,279.4666675,307.3523828,207.9999993,217.4476191,276.4190503,269.714285,229.1809518,-0.261904762,3.571428571,4.428571429,3.5,-0.285714286,4.119047619,3.833333333,16.71428571,22.54761905,18.61904762,23.83333333,26.30952381,30.5,27.76190476,26.69047619,24.83333333,27.66666667,27.69047619,29.5952381,26.16666667,25.21428571,26.42857143,27.45238095,28.33333333,24.16666667,25.42857143,23.19047619,27.38095238,23.66666667,16.78571429,14.07142857,11.5952381,11.33333333,12.78571429,11.26190476,-7.928571429,-5.761904762,-3.619047619,-5.142857143,-10.5952381,-3.333333333,-5.595238095,1.333333333,9.285714286,8.80952381,10.85714286,14.76190476,16.88095238,15.14285714,17.04761905,17,18.11904762,16.83333333,19,16.47619048,13.5952381,14.4047619,15.97619048,17.26190476,14.28571429,15.35714286,13.52380952,14,12.38095238,5.928571429,4.952380952,3.023809524,-1.19047619,-0.119047619,0.071428571,iowa,43.3696764,-93.2658698,98,P3,S3,T1,Y2
wright,292,2018,180.4,3.624458874,415.2554107,10.51677489,-0.325757576,5.095508658,1.702380952,1.023809524,6.464285714,0.869047619,1.071428571,8.988095238,4.154761905,0,9.142857143,5.119047619,1.333333333,5.464285714,2.523809524,3.547619048,5.738095238,13.58333333,9.035714286,1.238095238,1.845238095,4.178571429,1.357142857,1.107142857,8.785714286,1.107142857,10.80952381,9.964285714,9.821428571,0,18.03571429,1.607142857,4.892857143,9.357142857,1.142857143,0.535714286,1.857142857,311.7333316,367.3142873,334.3238089,408.0000002,493.4476177,401.0666638,457.8285711,610.9714297,443.1238098,335.6952382,404.3047598,346.6285711,406.0952388,401.4095234,325.1428561,277.1428584,329.6761901,423.4285725,393.2190475,385.4857125,430.6666674,420.4571442,372.0761935,348.9904771,332.1523786,310.8190484,304.7619046,398.7428582,309.7142884,304.1523819,202.7809506,219.733333,287.6571417,285.7904763,236.2666678,1.345238095,5.273809524,5.041666667,4.30952381,1.571428571,6.261904762,5.18452381,18.75595238,22.94047619,20.27380952,24.72619048,27.17261905,31.80952381,29.19047619,28.04761905,26.44047619,28.11309524,28.66666667,30.51785714,27.79761905,26.43452381,27.66071429,28.16666667,28.30357143,25,26.30952381,24.05952381,28.00595238,25.76190476,17.48809524,15.16071429,12.42261905,12.63095238,14.44642857,12.69642857,-6.75,-4.31547619,-2.69047619,-4.81547619,-9.416666667,-2.857142857,-4.726190476,1.755952381,9.595238095,9.18452381,11.45238095,14.97619048,16.95238095,15.79166667,16.98809524,17.44642857,18.13095238,16.72619048,19.28571429,16.78571429,13.73214286,14.13095238,16.21428571,17.29761905,14.18452381,15.61904762,14.24404762,13.85119048,13.08333333,6.31547619,5.505952381,4.119047619,-0.464285714,-0.261904762,0.577380952,iowa,42.7404452,-93.7325849,99,P3,S3,T1,Y2
